date,open,high,low.close,volume,unadjClose,flag
19980211,1019.01,1020.71,1016.38,1020.01,59930,1020.01,1.0
19980212,1020.01,1026.3,1008.55,1024.14,61148,1024.14,1.0
19980213,1024.14,1024.14,1017.71,1020.09,53194,1020.09,1.0
19980217,1020.09,1028.02,1020.09,1022.76,60589,1022.76,1.0
19980218,1022.76,1032.08,1021.7,1032.08,60600,1032.08,1.0
19980219,1032.08,1032.93,1026.62,1028.28,58182,1028.28,1.0
19980220,1028.28,1034.21,1022.69,1034.21,59430,1034.21,1.0
19980223,1034.21,1038.68,1031.76,1038.14,55073,1038.14,1.0
19980224,1038.14,1038.73,1028.89,1030.56,58988,1030.56,1.0
19980225,1030.56,1045.79,1030.56,1042.9,61135,1042.9,1.0
19980226,1042.9,1048.68,1039.85,1048.67,64628,1048.67,1.0
19980227,1048.67,1051.66,1044.4,1049.34,57448,1049.34,1.0
19980302,1049.34,1053.98,1044.7,1047.7,59147,1047.7,1.0
19980303,1047.7,1052.02,1043.41,1052.02,61236,1052.02,1.0
19980304,1052.02,1052.02,1042.74,1047.33,64428,1047.33,1.0
19980305,1047.33,1047.33,1030.87,1035.05,64827,1035.05,1.0
19980306,1035.05,1055.69,1035.05,1055.69,66550,1055.69,1.0
19980309,1055.69,1058.55,1050.02,1052.31,62470,1052.31,1.0
19980310,1052.31,1064.59,1052.31,1064.25,63192,1064.25,1.0
19980311,1064.25,1069.18,1064.22,1068.47,65526,1068.47,1.0
19980312,1068.47,1071.87,1063.54,1069.92,59494,1069.92,1.0
19980313,1069.92,1075.86,1066.57,1068.61,59780,1068.61,1.0
19980316,1068.61,1079.46,1068.61,1079.27,54898,1079.27,1.0
19980317,1079.27,1080.52,1073.29,1080.45,68096,1080.45,1.0
19980318,1080.45,1085.52,1077.77,1085.52,63269,1085.52,1.0
19980319,1085.52,1089.74,1084.3,1089.74,59824,1089.74,1.0
19980320,1089.74,1101.04,1089.39,1099.16,71731,1099.16,1.0
19980323,1099.16,1101.16,1094.25,1095.55,63135,1095.55,1.0
19980324,1095.55,1106.75,1095.55,1105.65,60572,1105.65,1.0
19980325,1105.65,1113.07,1092.84,1101.93,67655,1101.93,1.0
19980326,1101.93,1106.28,1097.0,1100.8,60677,1100.8,1.0
19980327,1100.8,1107.18,1091.14,1095.44,58219,1095.44,1.0
19980330,1095.44,1099.1,1090.02,1093.6,49740,1093.6,1.0
19980331,1093.55,1110.13,1093.55,1101.75,67493,1101.75,1.0
19980401,1101.75,1109.19,1095.29,1108.15,67731,1108.15,1.0
19980402,1108.15,1121.01,1107.89,1120.01,67434,1120.01,1.0
19980403,1120.01,1126.36,1118.12,1122.7,65388,1122.7,1.0
19980406,1122.7,1131.99,1121.37,1121.38,62581,1121.38,1.0
19980407,1121.38,1121.38,1102.44,1109.55,67076,1109.55,1.0
19980408,1109.55,1111.6,1098.21,1101.65,61633,1101.65,1.0
19980409,1101.65,1111.45,1101.65,1110.67,54894,1110.67,1.0
19980413,1110.67,1110.75,1100.6,1109.69,56448,1109.69,1.0
19980414,1109.69,1115.95,1109.48,1115.75,61373,1115.75,1.0
19980415,1115.75,1119.9,1112.24,1119.32,68502,1119.32,1.0
19980416,1119.32,1119.32,1105.27,1108.17,69957,1108.17,1.0
19980417,1108.17,1122.72,1104.95,1122.72,67229,1122.72,1.0
19980420,1122.72,1124.88,1118.43,1123.65,59519,1123.65,1.0
19980421,1123.65,1129.65,1119.54,1126.67,67564,1126.67,1.0
19980422,1126.67,1132.98,1126.29,1130.54,69674,1130.54,1.0
19980423,1130.54,1130.54,1117.49,1119.58,65319,1119.58,1.0
19980424,1119.58,1122.81,1104.77,1107.9,63389,1107.9,1.0
19980427,1107.9,1107.9,1076.7,1086.54,68596,1086.54,1.0
19980428,1086.54,1095.94,1081.49,1085.11,67860,1085.11,1.0
19980429,1085.11,1098.24,1084.65,1094.62,63879,1094.62,1.0
19980430,1094.63,1116.97,1094.63,1111.75,69560,1111.75,1.0
19980501,1111.75,1121.02,1111.75,1121.0,58197,1121.0,1.0
19980504,1121.0,1130.52,1121.0,1122.07,55170,1122.07,1.0
19980505,1122.07,1122.07,1111.16,1115.5,58363,1115.5,1.0
19980506,1115.5,1118.39,1104.64,1104.92,60654,1104.92,1.0
19980507,1104.92,1105.58,1094.59,1095.14,58224,1095.14,1.0
19980508,1095.14,1111.42,1094.53,1108.14,56789,1108.14,1.0
19980511,1108.14,1119.13,1103.72,1106.64,56084,1106.64,1.0
19980512,1106.64,1115.96,1102.78,1115.79,60442,1115.79,1.0
19980513,1115.79,1122.22,1114.93,1118.86,60001,1118.86,1.0
19980514,1118.86,1124.03,1112.43,1117.37,57838,1117.37,1.0
19980515,1117.37,1118.66,1107.11,1108.73,62199,1108.73,1.0
19980518,1108.73,1112.44,1097.99,1105.82,51910,1105.82,1.0
19980519,1105.82,1113.5,1105.82,1109.52,56602,1109.52,1.0
19980520,1109.52,1119.08,1107.51,1119.06,58724,1119.06,1.0
19980521,1119.06,1124.45,1111.94,1114.64,55197,1114.64,1.0
19980522,1114.64,1116.89,1107.99,1110.47,44407,1110.47,1.0
19980526,1110.47,1116.79,1094.01,1094.02,54141,1094.02,1.0
19980527,1094.02,1094.44,1074.39,1092.23,68204,1092.23,1.0
19980528,1092.23,1099.73,1089.06,1097.6,58890,1097.6,1.0
19980529,1097.6,1104.16,1090.82,1090.82,55678,1090.82,1.0
19980601,1090.82,1097.85,1084.22,1090.98,53766,1090.98,1.0
19980602,1090.98,1098.71,1089.67,1093.22,59093,1093.22,1.0
19980603,1093.22,1097.43,1081.09,1082.73,58448,1082.73,1.0
19980604,1082.73,1095.93,1078.1,1094.83,57747,1094.83,1.0
19980605,1095.1,1113.88,1094.83,1113.86,55844,1113.86,1.0
19980608,1113.86,1119.7,1113.31,1115.72,54339,1115.72,1.0
19980609,1115.72,1119.92,1111.31,1118.41,56361,1118.41,1.0
19980610,1118.41,1126.0,1110.27,1112.28,60941,1112.28,1.0
19980611,1112.28,1114.2,1094.28,1094.58,62747,1094.58,1.0
19980612,1094.58,1098.84,1080.83,1098.84,63330,1098.84,1.0
19980615,1098.84,1098.84,1077.01,1077.01,59582,1077.01,1.0
19980616,1077.01,1087.59,1074.67,1087.59,66460,1087.59,1.0
19980617,1087.59,1112.87,1087.58,1107.11,74440,1107.11,1.0
19980618,1107.11,1109.36,1103.71,1106.37,59044,1106.37,1.0
19980619,1106.37,1111.25,1097.1,1100.65,71550,1100.65,1.0
19980622,1100.65,1109.01,1099.42,1103.21,53155,1103.21,1.0
19980623,1103.21,1119.49,1103.21,1119.49,65710,1119.49,1.0
19980624,1119.49,1134.4,1115.1,1132.88,71490,1132.88,1.0
19980625,1132.88,1142.04,1127.6,1129.28,66990,1129.28,1.0
19980626,1129.28,1136.83,1129.28,1133.2,52005,1133.2,1.0
19980629,1133.2,1145.15,1133.2,1138.49,56435,1138.49,1.0
19980630,1138.49,1140.8,1131.98,1133.84,75720,1133.84,1.0
19980701,1133.84,1148.56,1133.84,1148.56,70160,1148.56,1.0
19980702,1148.56,1148.56,1142.99,1146.42,51021,1146.42,1.0
19980706,1146.42,1157.33,1145.03,1157.33,51475,1157.33,1.0
19980707,1157.33,1159.81,1152.85,1154.66,62489,1154.66,1.0
19980708,1154.66,1166.89,1154.66,1166.38,60723,1166.38,1.0
19980709,1166.38,1166.38,1156.03,1158.56,66360,1158.56,1.0
19980710,1158.57,1166.93,1150.88,1164.33,57608,1164.33,1.0
19980713,1164.33,1166.98,1160.21,1165.19,57488,1165.19,1.0
19980714,1165.19,1179.76,1165.19,1177.58,70030,1177.58,1.0
19980715,1177.58,1181.48,1174.73,1174.81,72390,1174.81,1.0
19980716,1174.81,1184.02,1170.4,1183.99,67780,1183.99,1.0
19980717,1183.99,1188.1,1182.42,1186.75,61803,1186.75,1.0
19980720,1186.75,1190.58,1179.19,1184.1,56058,1184.1,1.0
19980721,1184.1,1187.37,1163.05,1165.07,65970,1165.07,1.0
19980722,1165.07,1167.67,1155.2,1164.08,73980,1164.08,1.0
19980723,1164.08,1164.35,1139.75,1139.75,74160,1139.75,1.0
19980724,1139.75,1150.14,1129.11,1140.8,69860,1140.8,1.0
19980727,1140.8,1147.27,1128.19,1147.27,61999,1147.27,1.0
19980728,1147.27,1147.27,1119.44,1130.24,70360,1130.24,1.0
19980729,1130.24,1138.56,1121.98,1125.21,64435,1125.21,1.0
19980730,1125.21,1143.07,1125.21,1142.95,68740,1142.95,1.0
19980731,1142.95,1142.97,1114.3,1120.67,64591,1120.67,1.0
19980803,1120.67,1121.79,1110.39,1112.44,62040,1112.44,1.0
19980804,1112.44,1119.73,1071.82,1072.12,85260,1072.12,1.0
19980805,1072.12,1084.8,1057.35,1081.43,85160,1081.43,1.0
19980806,1081.43,1090.95,1074.94,1089.63,76840,1089.63,1.0
19980807,1089.63,1102.54,1084.72,1089.45,75910,1089.45,1.0
19980810,1089.45,1092.82,1081.76,1083.14,57918,1083.14,1.0
19980811,1083.14,1083.14,1054.0,1068.98,77440,1068.98,1.0
19980812,1068.98,1084.7,1068.98,1084.22,71170,1084.22,1.0
19980813,1084.22,1091.5,1074.91,1074.91,66070,1074.91,1.0
19980814,1074.91,1083.92,1057.22,1062.75,64403,1062.75,1.0
19980817,1062.75,1083.67,1055.08,1083.67,58438,1083.67,1.0
19980818,1083.67,1101.72,1083.67,1101.2,69060,1101.2,1.0
19980819,1101.2,1106.32,1094.93,1098.06,63363,1098.06,1.0
19980820,1098.06,1098.79,1089.55,1091.6,62163,1091.6,1.0
19980821,1091.6,1091.6,1054.92,1081.24,72570,1081.24,1.0
19980824,1081.24,1093.82,1081.24,1088.14,55810,1088.14,1.0
19980825,1088.14,1106.64,1085.53,1092.85,66490,1092.85,1.0
19980826,1092.85,1092.85,1075.91,1084.19,67410,1084.19,1.0
19980827,1084.19,1084.19,1037.61,1042.59,93860,1042.59,1.0
19980828,1042.59,1051.8,1021.04,1027.14,84030,1027.14,1.0
19980831,1027.14,1033.47,957.28,957.28,91750,957.28,1.0
19980901,957.28,1000.71,939.98,994.26,121660,994.26,1.0
19980902,994.26,1013.19,988.4,990.48,89460,990.48,1.0
19980903,990.47,990.47,969.32,982.26,88050,982.26,1.0
19980904,982.26,991.41,956.51,973.89,78030,973.89,1.0
19980908,973.89,1023.46,973.89,1023.46,81480,1023.46,1.0
19980909,1023.46,1027.72,1004.56,1006.2,70430,1006.2,1.0
19980910,1006.2,1006.2,968.64,980.19,88030,980.19,1.0
19980911,980.19,1009.06,969.71,1009.06,81910,1009.06,1.0
19980914,1009.06,1038.38,1009.06,1029.72,71440,1029.72,1.0
19980915,1029.72,1037.9,1021.42,1037.68,72460,1037.68,1.0
19980916,1037.68,1046.07,1029.31,1045.48,79750,1045.48,1.0
19980917,1045.48,1045.48,1016.05,1018.87,69450,1018.87,1.0
19980918,1018.87,1022.01,1011.86,1020.09,79470,1020.09,1.0
19980921,1020.09,1026.02,993.82,1023.89,60988,1023.89,1.0
19980922,1023.89,1033.89,1021.96,1029.63,69490,1029.63,1.0
19980923,1029.63,1066.09,1029.63,1066.09,89970,1066.09,1.0
19980924,1066.09,1066.11,1033.04,1042.72,80590,1042.72,1.0
19980925,1042.72,1051.89,1028.49,1044.75,73680,1044.75,1.0
19980928,1044.75,1061.46,1042.23,1048.69,69050,1048.69,1.0
19980929,1048.69,1056.31,1039.88,1049.02,76010,1049.02,1.0
19980930,1049.02,1049.02,1015.73,1017.01,80010,1017.01,1.0
19981001,1017.01,1017.01,981.29,986.39,89970,986.39,1.0
19981002,986.39,1005.45,971.69,1002.6,90290,1002.6,1.0
19981005,1002.6,1002.6,964.72,988.56,81750,988.56,1.0
19981006,988.56,1008.77,974.81,984.59,84570,984.59,1.0
19981007,984.59,995.66,957.15,970.68,97700,970.68,1.0
19981008,970.68,970.68,923.32,959.44,111460,959.44,1.0
19981009,959.44,984.42,953.04,984.39,87810,984.39,1.0
19981012,984.39,1010.71,984.39,997.71,69110,997.71,1.0
19981013,997.71,1000.78,987.55,994.8,73330,994.8,1.0
19981014,994.8,1014.42,987.8,1005.53,79120,1005.53,1.0
19981015,1005.53,1053.09,1000.12,1047.49,93760,1047.49,1.0
19981016,1047.49,1062.65,1047.49,1056.42,104220,1056.42,1.0
19981019,1056.42,1065.21,1054.23,1062.39,73860,1062.39,1.0
19981020,1062.39,1084.06,1060.61,1063.93,95820,1063.93,1.0
19981021,1063.93,1073.61,1058.08,1069.92,74510,1069.92,1.0
19981022,1069.92,1080.43,1061.47,1078.48,75490,1078.48,1.0
19981023,1078.48,1078.48,1067.43,1070.67,63764,1070.67,1.0
19981026,1070.67,1081.23,1068.17,1072.32,60991,1072.32,1.0
19981027,1072.32,1087.08,1063.06,1065.34,76450,1065.34,1.0
19981028,1065.34,1072.79,1059.65,1068.09,67750,1068.09,1.0
19981029,1068.09,1086.11,1065.95,1085.93,69940,1085.93,1.0
19981030,1085.93,1103.78,1085.93,1098.67,78500,1098.67,1.0
19981102,1098.67,1114.44,1098.67,1111.6,75380,1111.6,1.0
19981103,1111.6,1115.02,1106.42,1110.84,70430,1110.84,1.0
19981104,1110.84,1127.18,1110.59,1118.67,86110,1118.67,1.0
19981105,1118.67,1133.88,1109.55,1133.85,77020,1133.85,1.0
19981106,1133.85,1141.3,1131.18,1141.01,68310,1141.01,1.0
19981109,1141.01,1141.01,1123.17,1130.2,59299,1130.2,1.0
19981110,1130.2,1135.37,1122.8,1128.26,67130,1128.26,1.0
19981111,1128.26,1136.25,1117.4,1120.97,71570,1120.97,1.0
19981112,1120.97,1126.57,1115.55,1117.69,66230,1117.69,1.0
19981113,1117.69,1126.34,1116.76,1125.72,60227,1125.72,1.0
19981116,1125.72,1138.72,1125.72,1135.87,61558,1135.87,1.0
19981117,1135.87,1151.71,1129.67,1139.32,70520,1139.32,1.0
19981118,1139.32,1144.52,1133.07,1144.48,65251,1144.48,1.0
19981119,1144.48,1155.1,1144.42,1152.61,67100,1152.61,1.0
19981120,1152.61,1163.55,1152.61,1163.55,72120,1163.55,1.0
19981123,1163.55,1188.21,1163.55,1188.21,77410,1188.21,1.0
19981124,1188.21,1191.3,1181.81,1182.99,76620,1182.99,1.0
19981125,1182.99,1187.16,1179.37,1186.87,58358,1186.87,1.0
19981127,1186.87,1192.97,1186.83,1192.33,25695,1192.33,1.0
19981130,1192.33,1192.72,1163.63,1163.63,68790,1163.63,1.0
19981201,1163.63,1175.89,1150.31,1175.28,78920,1175.28,1.0
19981202,1175.28,1175.28,1157.76,1171.25,72740,1171.25,1.0
19981203,1171.25,1176.99,1149.61,1150.14,79910,1150.14,1.0
19981204,1150.14,1176.74,1150.14,1176.74,70970,1176.74,1.0
19981207,1176.74,1188.96,1176.71,1187.7,67120,1187.7,1.0
19981208,1187.7,1193.53,1172.78,1181.38,72770,1181.38,1.0
19981209,1181.38,1185.22,1175.89,1183.49,69420,1183.49,1.0
19981210,1183.49,1183.77,1163.75,1165.02,74860,1165.02,1.0
19981211,1165.02,1167.89,1153.19,1166.46,68890,1166.46,1.0
19981214,1166.46,1166.46,1136.89,1141.2,74180,1141.2,1.0
19981215,1141.2,1162.83,1141.2,1162.83,77790,1162.83,1.0
19981216,1162.83,1166.29,1154.69,1161.94,72550,1161.94,1.0
19981217,1161.94,1180.03,1161.94,1179.98,73940,1179.98,1.0
19981218,1179.98,1188.89,1178.27,1188.03,83960,1188.03,1.0
19981221,1188.03,1210.88,1188.03,1202.84,74480,1202.84,1.0
19981222,1202.84,1209.22,1192.72,1203.57,68050,1203.57,1.0
19981223,1203.57,1229.89,1203.57,1228.54,69750,1228.54,1.0
19981224,1228.54,1229.72,1224.85,1226.27,24698,1226.27,1.0
19981228,1226.27,1231.52,1221.17,1225.49,53156,1225.49,1.0
19981229,1225.49,1241.86,1220.78,1241.81,58649,1241.81,1.0
19981230,1241.81,1244.93,1231.2,1231.93,59422,1231.93,1.0
19981231,1231.93,1237.18,1224.96,1229.23,71920,1229.23,1.0
19990104,1229.23,1248.81,1219.1,1228.1,87700,1228.1,1.0
19990105,1228.1,1246.11,1228.1,1244.78,77500,1244.78,1.0
19990106,1244.78,1272.5,1244.78,1272.34,98690,1272.34,1.0
19990107,1272.34,1272.34,1257.68,1269.73,86300,1269.73,1.0
19990108,1269.73,1278.24,1261.82,1275.09,93780,1275.09,1.0
19990111,1275.09,1276.22,1253.34,1263.88,81800,1263.88,1.0
19990112,1263.88,1264.45,1238.29,1239.51,80020,1239.51,1.0
19990113,1239.51,1247.75,1205.46,1234.4,93150,1234.4,1.0
19990114,1234.4,1236.81,1209.54,1212.19,79720,1212.19,1.0
19990115,1212.19,1243.26,1212.19,1243.26,79810,1243.26,1.0
19990119,1243.26,1253.27,1234.91,1252.0,78550,1252.0,1.0
19990120,1252.0,1274.07,1251.54,1256.62,90570,1256.62,1.0
19990121,1256.62,1256.94,1232.19,1235.16,87180,1235.16,1.0
19990122,1235.16,1236.41,1217.97,1225.19,78590,1225.19,1.0
19990125,1225.19,1233.98,1219.46,1233.98,72390,1233.98,1.0
19990126,1233.98,1253.25,1233.98,1252.31,89640,1252.31,1.0
19990127,1252.31,1262.61,1242.82,1243.17,89380,1243.17,1.0
19990128,1243.17,1266.4,1243.17,1265.37,84880,1265.37,1.0
19990129,1265.37,1280.37,1255.18,1279.64,91700,1279.64,1.0
19990201,1279.64,1283.75,1271.31,1273.0,79940,1273.0,1.0
19990202,1273.0,1273.49,1247.56,1261.99,84550,1261.99,1.0
19990203,1261.99,1276.04,1255.27,1272.07,87650,1272.07,1.0
19990204,1272.07,1272.23,1248.36,1248.49,85440,1248.49,1.0
19990205,1248.49,1251.86,1232.28,1239.4,87200,1239.4,1.0
19990208,1239.4,1246.93,1231.98,1243.77,70540,1243.77,1.0
19990209,1243.77,1243.97,1215.63,1216.14,73600,1216.14,1.0
19990210,1216.14,1226.78,1211.89,1223.55,72140,1223.55,1.0
19990211,1223.55,1254.05,1223.19,1254.04,81580,1254.04,1.0
19990212,1254.04,1254.04,1225.53,1230.13,69150,1230.13,1.0
19990216,1230.13,1252.17,1230.13,1241.87,65376,1241.87,1.0
19990217,1241.87,1249.31,1220.92,1224.03,73510,1224.03,1.0
19990218,1224.03,1239.13,1220.7,1237.28,74240,1237.28,1.0
19990219,1237.28,1247.91,1232.03,1239.22,70000,1239.22,1.0
19990222,1239.22,1272.22,1239.22,1272.14,71850,1272.14,1.0
19990223,1272.14,1280.38,1263.36,1271.18,78110,1271.18,1.0
19990224,1271.18,1283.84,1251.94,1253.41,78200,1253.41,1.0
19990225,1253.41,1253.41,1225.01,1245.02,74050,1245.02,1.0
19990226,1245.02,1246.73,1226.24,1238.33,78460,1238.33,1.0
19990301,1238.33,1238.7,1221.88,1236.16,69950,1236.16,1.0
19990302,1236.16,1248.31,1221.87,1225.5,75360,1225.5,1.0
19990303,1225.5,1231.63,1216.03,1227.7,75170,1227.7,1.0
19990304,1227.7,1247.74,1227.7,1246.64,77090,1246.64,1.0
19990305,1246.64,1275.73,1246.64,1275.47,83490,1275.47,1.0
19990308,1275.47,1282.74,1271.58,1282.73,71460,1282.73,1.0
19990309,1282.73,1293.74,1275.11,1279.84,80370,1279.84,1.0
19990310,1279.84,1287.02,1275.16,1286.84,84190,1286.84,1.0
19990311,1286.84,1306.43,1286.84,1297.68,90480,1297.68,1.0
19990312,1297.68,1304.42,1289.17,1294.59,82580,1294.59,1.0
19990315,1294.59,1307.47,1291.03,1307.26,72720,1307.26,1.0
19990316,1307.26,1311.11,1302.29,1306.38,75190,1306.38,1.0
19990317,1306.38,1306.55,1292.63,1297.82,75230,1297.82,1.0
19990318,1297.82,1317.62,1294.75,1316.55,83100,1316.55,1.0
19990319,1316.55,1323.82,1298.92,1299.29,91470,1299.29,1.0
19990322,1299.29,1303.84,1294.26,1297.01,65820,1297.01,1.0
19990323,1297.01,1297.01,1257.46,1262.14,81130,1262.14,1.0
19990324,1262.14,1269.02,1256.43,1268.59,76190,1268.59,1.0
19990325,1268.59,1289.99,1268.59,1289.99,78420,1289.99,1.0
19990326,1289.99,1289.99,1277.25,1282.8,70720,1282.8,1.0
19990329,1282.8,1311.76,1282.8,1310.17,74790,1310.17,1.0
19990330,1310.17,1310.17,1295.47,1300.75,72900,1300.75,1.0
19990331,1300.75,1313.6,1285.87,1286.37,92430,1286.37,1.0
19990401,1286.37,1294.54,1282.56,1293.72,70300,1293.72,1.0
19990405,1293.72,1321.12,1293.72,1321.12,69580,1321.12,1.0
19990406,1321.12,1326.76,1311.07,1317.89,78750,1317.89,1.0
19990407,1317.89,1329.58,1312.59,1326.89,81640,1326.89,1.0
19990408,1326.89,1344.08,1321.6,1343.98,85050,1343.98,1.0
19990409,1343.98,1351.22,1335.24,1348.35,71610,1348.35,1.0
19990412,1348.35,1358.69,1333.48,1358.63,81080,1358.63,1.0
19990413,1358.64,1362.38,1344.03,1349.82,81090,1349.82,1.0
19990414,1349.82,1357.24,1326.41,1328.44,95200,1328.44,1.0
19990415,1328.44,1332.41,1308.38,1322.85,108980,1322.85,1.0
19990416,1322.86,1325.03,1311.4,1319.0,100230,1319.0,1.0
19990419,1319.0,1340.1,1284.48,1289.48,121440,1289.48,1.0
19990420,1289.48,1306.3,1284.21,1306.17,98540,1306.17,1.0
19990421,1306.17,1336.12,1301.84,1336.12,92000,1336.12,1.0
19990422,1336.12,1358.84,1336.12,1358.82,92790,1358.82,1.0
19990423,1358.83,1363.65,1348.45,1356.85,74490,1356.85,1.0
19990426,1356.85,1363.56,1353.72,1360.04,71200,1360.04,1.0
19990427,1360.04,1371.56,1356.55,1362.8,89170,1362.8,1.0
19990428,1362.8,1368.62,1348.29,1350.91,95170,1350.91,1.0
19990429,1350.91,1356.75,1336.81,1342.83,100360,1342.83,1.0
19990430,1342.83,1351.83,1314.58,1335.18,93650,1335.18,1.0
19990503,1335.18,1354.63,1329.01,1354.63,81140,1354.63,1.0
19990504,1354.63,1354.64,1330.64,1332.0,93310,1332.0,1.0
19990505,1332.0,1347.32,1317.44,1347.31,91350,1347.31,1.0
19990506,1347.31,1348.36,1322.56,1332.05,87540,1332.05,1.0
19990507,1332.05,1345.99,1332.05,1345.0,81490,1345.0,1.0
19990510,1345.0,1352.01,1334.0,1340.3,77330,1340.3,1.0
19990511,1340.3,1360.0,1340.3,1355.61,83610,1355.61,1.0
19990512,1355.61,1367.36,1333.1,1364.0,82550,1364.0,1.0
19990513,1364.0,1375.98,1364.0,1367.56,79690,1367.56,1.0
19990514,1367.56,1367.56,1332.63,1337.8,72780,1337.8,1.0
19990517,1337.8,1339.95,1321.19,1339.49,66550,1339.49,1.0
19990518,1339.49,1345.44,1323.46,1333.32,75340,1333.32,1.0
19990519,1333.32,1344.23,1327.05,1344.23,80110,1344.23,1.0
19990520,1344.23,1350.49,1338.83,1338.83,75220,1338.83,1.0
19990521,1338.83,1340.88,1326.19,1330.29,68660,1330.29,1.0
19990524,1330.29,1333.02,1303.53,1306.65,75470,1306.65,1.0
19990525,1306.65,1317.52,1284.38,1284.4,82670,1284.4,1.0
19990526,1284.4,1304.85,1278.43,1304.76,87080,1304.76,1.0
19990527,1304.76,1304.76,1277.31,1281.41,81140,1281.41,1.0
19990528,1281.41,1304.0,1281.41,1301.84,64996,1301.84,1.0
19990601,1301.84,1301.84,1281.44,1294.26,68380,1294.26,1.0
19990602,1294.26,1297.1,1277.47,1294.81,72800,1294.81,1.0
19990603,1294.81,1304.15,1294.2,1299.54,71960,1299.54,1.0
19990604,1299.54,1327.75,1299.54,1327.75,69450,1327.75,1.0
19990607,1327.75,1336.42,1325.89,1334.52,66430,1334.52,1.0
19990608,1334.52,1334.52,1312.83,1317.33,68590,1317.33,1.0
19990609,1317.33,1326.01,1314.73,1318.64,66200,1318.64,1.0
19990610,1318.64,1318.64,1293.28,1302.82,71650,1302.82,1.0
19990611,1302.82,1311.97,1287.88,1293.64,69820,1293.64,1.0
19990614,1293.64,1301.99,1292.2,1294.0,66940,1294.0,1.0
19990615,1294.0,1310.76,1294.0,1301.16,69660,1301.16,1.0
19990616,1301.16,1332.83,1301.16,1330.41,80680,1330.41,1.0
19990617,1330.41,1343.54,1322.75,1339.9,70030,1339.9,1.0
19990618,1339.9,1344.48,1333.52,1342.84,91450,1342.84,1.0
19990621,1342.84,1349.06,1337.63,1349.0,68660,1349.0,1.0
19990622,1349.0,1351.12,1335.52,1335.88,71650,1335.88,1.0
19990623,1335.87,1335.88,1322.55,1333.06,73180,1333.06,1.0
19990624,1333.06,1333.06,1308.47,1315.78,69040,1315.78,1.0
19990625,1315.78,1329.13,1312.64,1315.31,62346,1315.31,1.0
19990628,1315.31,1333.68,1315.31,1331.35,65291,1331.35,1.0
